Model Year,Mfr Name,Division,Carline,Engine Displacement,# Cylinders,Transmission,City FE,Highway FE,Combined FE,Air Aspiration Method,Transmission Description,# Gears,Drive Desc,Carline Class Desc,Release Date,City CO2,Highway CO2,Combined CO2
2015,Subaru,Subaru,OUTBACK,3.6,6,Auto,20,27,22,Naturally Aspirated,Selectable Continuously Variable (e.g. CVT with paddles),6,All Wheel Drive,Small SUV 4WD,6/2/2014,453,326,396
2015,Volkswagen Group of,Volkswagen,Tiguan 4Motion,2.0,4,Auto,20,26,23,Turbocharged,Semi-Automatic,6,All Wheel Drive,Small SUV 4WD,7/14/2014,435,344,394
2015,Volvo,"Volvo Cars of North America, LLC",XC60 AWD,2.5,5,Auto,18,25,21,Turbocharged,Semi-Automatic,6,All Wheel Drive,Small SUV 4WD,6/2/2014,481,346,420
2015,Volvo,"Volvo Cars of North America, LLC",XC60 AWD,3.0,6,Auto,17,24,20,Turbocharged,Semi-Automatic,6,All Wheel Drive,Small SUV 4WD,1/3/2014,496,358,434
2015,Volvo,"Volvo Cars of North America, LLC",XC60 AWD,3.2,6,Auto,18,25,20,Naturally Aspirated,Semi-Automatic,6,All Wheel Drive,Small SUV 4WD,1/3/2014,492,352,429
2015,Volvo,"Volvo Cars of North America, LLC",XC70 AWD,3.0,6,Auto,17,24,20,Turbocharged,Semi-Automatic,6,All Wheel Drive,Small SUV 4WD,1/3/2014,496,358,434
2015,Volvo,"Volvo Cars of North America, LLC",XC70 AWD,3.2,6,Auto,18,25,21,Naturally Aspirated,Semi-Automatic,6,All Wheel Drive,Small SUV 4WD,1/3/2014,482,343,420
2015,General Motors,Buick,ENCLAVE FWD,3.6,6,Auto,17,24,19,Naturally Aspirated,Automatic,6,"2-Wheel Drive, Front",Standard SUV 2WD,5/30/2014,538,375,465
2015,General Motors,Cadillac,ESCALADE 2WD,6.2,8,Auto,15,21,17,Naturally Aspirated,Automatic,6,"2-Wheel Drive, Rear",Standard SUV 2WD,1/15/2014,609,428,527
2015,General Motors,Cadillac,ESCALADE ESV 2WD,6.2,8,Auto,15,21,17,Naturally Aspirated,Automatic,6,"2-Wheel Drive, Rear",Standard SUV 2WD,1/15/2014,609,428,527
2015,General Motors,Cadillac,SRX,3.6,6,Auto,17,24,19,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Front",Standard SUV 2WD,5/30/2014,536,370,461
2015,General Motors,Chevrolet,C1500 SUBURBAN 2WD,5.3,8,Auto,16,23,18,Naturally Aspirated,Automatic,6,"2-Wheel Drive, Rear",Standard SUV 2WD,1/6/2014,561,383,481
2015,General Motors,Chevrolet,C1500 SUBURBAN 2WD,5.3,8,Auto,16,23,18,Naturally Aspirated,Automatic,6,"2-Wheel Drive, Rear",Standard SUV 2WD,5/22/2014,561,383,481
2015,General Motors,Chevrolet,C1500 TAHOE 2WD,5.3,8,Auto,16,23,18,Naturally Aspirated,Automatic,6,"2-Wheel Drive, Rear",Standard SUV 2WD,1/6/2014,561,383,481
2015,General Motors,Chevrolet,C1500 TAHOE 2WD,5.3,8,Auto,16,23,18,Naturally Aspirated,Automatic,6,"2-Wheel Drive, Rear",Standard SUV 2WD,5/22/2014,561,383,481
2015,General Motors,Chevrolet,TRAVERSE FWD,3.6,6,Auto,17,24,19,Naturally Aspirated,Automatic,6,"2-Wheel Drive, Front",Standard SUV 2WD,5/30/2014,538,375,465
2015,Ford Motor Company,Ford,EXPLORER FFV 2WD,3.5,6,Auto,17,24,20,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Front",Standard SUV 2WD,6/5/2014,518,366,450
2015,Ford Motor Company,Ford,EXPLORER FWD,2.0,4,Auto,20,28,23,Turbocharged,Automatic,6,"2-Wheel Drive, Front",Standard SUV 2WD,6/5/2014,449,322,392
2015,Ford Motor Company,Ford,EXPLORER FWD,3.5,6,Auto,17,24,20,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Front",Standard SUV 2WD,6/5/2014,518,366,450
2015,General Motors,GMC,ACADIA FWD,3.6,6,Auto,17,24,19,Naturally Aspirated,Automatic,6,"2-Wheel Drive, Front",Standard SUV 2WD,5/30/2014,538,375,465
2015,General Motors,GMC,C1500 YUKON 2WD,5.3,8,Auto,16,23,18,Naturally Aspirated,Automatic,6,"2-Wheel Drive, Rear",Standard SUV 2WD,1/6/2014,561,383,481
2015,General Motors,GMC,C1500 YUKON 2WD,5.3,8,Auto,16,23,18,Naturally Aspirated,Automatic,6,"2-Wheel Drive, Rear",Standard SUV 2WD,5/22/2014,561,383,481
2015,General Motors,GMC,C1500 YUKON 2WD,6.2,8,Auto,15,21,17,Naturally Aspirated,Automatic,6,"2-Wheel Drive, Rear",Standard SUV 2WD,1/15/2014,609,428,527
2015,General Motors,GMC,C1500 YUKON XL 2WD,5.3,8,Auto,16,23,18,Naturally Aspirated,Automatic,6,"2-Wheel Drive, Rear",Standard SUV 2WD,1/6/2014,561,383,481
2015,General Motors,GMC,C1500 YUKON XL 2WD,5.3,8,Auto,16,23,18,Naturally Aspirated,Automatic,6,"2-Wheel Drive, Rear",Standard SUV 2WD,5/22/2014,561,383,481
2015,General Motors,GMC,C1500 YUKON XL 2WD,6.2,8,Auto,15,21,17,Naturally Aspirated,Automatic,6,"2-Wheel Drive, Rear",Standard SUV 2WD,1/15/2014,609,428,527
2015,Chrysler Group LLC,Jeep,Grand Cherokee 4X2,3.6,6,Auto,17,25,20,Naturally Aspirated,Automatic,8,"2-Wheel Drive, Rear",Standard SUV 2WD,7/21/2014,511,360,443
2015,Chrysler Group LLC,Jeep,Grand Cherokee 4X2,5.7,8,Auto,14,22,17,Naturally Aspirated,Automatic,8,"2-Wheel Drive, Rear",Standard SUV 2WD,7/21/2014,629,403,527
2015,Mercedes-Benz,Mercedes-Benz,ML 350,3.5,6,Auto,18,24,20,Naturally Aspirated,Automatic,7,"2-Wheel Drive, Rear",Standard SUV 2WD,7/23/2014,491,377,440
2015,Volkswagen Group of,Audi,Q7,3.0,6,Auto,19,28,22,Turbocharged,Semi-Automatic,8,All Wheel Drive,Standard SUV 4WD,6/2/2014,541,369,464
2015,Volkswagen Group of,Audi,Q7,3.0,6,Auto,16,22,18,Supercharged,Semi-Automatic,8,All Wheel Drive,Standard SUV 4WD,6/9/2014,570,409,498
2015,General Motors,Buick,ENCLAVE AWD,3.6,6,Auto,16,22,18,Naturally Aspirated,Automatic,6,All Wheel Drive,Standard SUV 4WD,5/30/2014,551,404,494
2015,General Motors,Cadillac,ESCALADE 4WD,6.2,8,Auto,14,21,16,Naturally Aspirated,Automatic,6,4-Wheel Drive,Standard SUV 4WD,1/15/2014,635,431,555
2015,General Motors,Cadillac,ESCALADE ESV 4WD,6.2,8,Auto,14,20,16,Naturally Aspirated,Automatic,6,4-Wheel Drive,Standard SUV 4WD,1/15/2014,634,443,548
2015,General Motors,Cadillac,SRX AWD,3.6,6,Auto,16,23,18,Naturally Aspirated,Semi-Automatic,6,All Wheel Drive,Standard SUV 4WD,5/30/2014,556,391,482
2015,General Motors,Chevrolet,K1500 SUBURBAN 4WD,5.3,8,Auto,15,22,18,Naturally Aspirated,Automatic,6,4-Wheel Drive,Standard SUV 4WD,1/6/2014,581,409,503
2015,General Motors,Chevrolet,K1500 SUBURBAN 4WD,5.3,8,Auto,15,22,18,Naturally Aspirated,Automatic,6,4-Wheel Drive,Standard SUV 4WD,5/22/2014,581,409,503
2015,General Motors,Chevrolet,K1500 TAHOE 4WD,5.3,8,Auto,16,22,18,Naturally Aspirated,Automatic,6,4-Wheel Drive,Standard SUV 4WD,1/6/2014,573,407,498
2015,General Motors,Chevrolet,K1500 TAHOE 4WD,5.3,8,Auto,16,22,18,Naturally Aspirated,Automatic,6,4-Wheel Drive,Standard SUV 4WD,5/22/2014,573,407,498
2015,General Motors,Chevrolet,TRAVERSE AWD,3.6,6,Auto,16,23,19,Naturally Aspirated,Automatic,6,All Wheel Drive,Standard SUV 4WD,5/30/2014,551,384,476
2015,Chrysler Group LLC,Dodge,Durango AWD,3.6,6,Auto,17,24,19,Naturally Aspirated,Automatic,8,4-Wheel Drive,Standard SUV 4WD,7/21/2014,527,373,458
2015,Ford Motor Company,Ford,EXPLORER AWD,3.5,6,Auto,17,23,19,Naturally Aspirated,Semi-Automatic,6,All Wheel Drive,Standard SUV 4WD,6/5/2014,537,389,470
2015,Ford Motor Company,Ford,EXPLORER AWD,3.5,6,Auto,16,22,18,Turbocharged,Semi-Automatic,6,All Wheel Drive,Standard SUV 4WD,6/5/2014,561,404,494
2015,Ford Motor Company,Ford,EXPLORER FFV AWD,3.5,6,Auto,17,23,19,Naturally Aspirated,Semi-Automatic,6,All Wheel Drive,Standard SUV 4WD,6/5/2014,537,389,470
2015,General Motors,GMC,ACADIA AWD,3.6,6,Auto,16,23,19,Naturally Aspirated,Automatic,6,All Wheel Drive,Standard SUV 4WD,5/30/2014,551,384,476
2015,General Motors,GMC,K1500 YUKON 4WD,5.3,8,Auto,16,22,18,Naturally Aspirated,Automatic,6,4-Wheel Drive,Standard SUV 4WD,1/6/2014,573,407,498
2015,General Motors,GMC,K1500 YUKON 4WD,5.3,8,Auto,16,22,18,Naturally Aspirated,Automatic,6,4-Wheel Drive,Standard SUV 4WD,5/22/2014,573,407,498
2015,General Motors,GMC,K1500 YUKON 4WD,6.2,8,Auto,14,21,16,Naturally Aspirated,Automatic,6,4-Wheel Drive,Standard SUV 4WD,1/15/2014,635,431,555
2015,General Motors,GMC,K1500 YUKON XL 4WD,5.3,8,Auto,15,22,18,Naturally Aspirated,Automatic,6,4-Wheel Drive,Standard SUV 4WD,1/6/2014,581,409,503
2015,General Motors,GMC,K1500 YUKON XL 4WD,5.3,8,Auto,15,22,18,Naturally Aspirated,Automatic,6,4-Wheel Drive,Standard SUV 4WD,5/22/2014,581,409,503
2015,General Motors,GMC,K1500 YUKON XL 4WD,6.2,8,Auto,14,20,16,Naturally Aspirated,Automatic,6,4-Wheel Drive,Standard SUV 4WD,1/15/2014,634,443,548
2015,Chrysler Group LLC,Jeep,Grand Cherokee 4X4,3.6,6,Auto,17,24,19,Naturally Aspirated,Automatic,8,4-Wheel Drive,Standard SUV 4WD,7/21/2014,527,373,458
2015,Chrysler Group LLC,Jeep,Grand Cherokee 4X4,5.7,8,Auto,14,20,16,Naturally Aspirated,Automatic,8,4-Wheel Drive,Standard SUV 4WD,7/21/2014,656,443,560
2015,Chrysler Group LLC,Jeep,Grand Cherokee SRT8 4x4,6.4,8,Auto,13,19,15,Naturally Aspirated,Automatic,8,4-Wheel Drive,Standard SUV 4WD,7/21/2014,694,475,595
2015,Jaguar Land Rover L,Land Rover,Land Rover LR4,3.0,6,Auto,15,19,16,Supercharged,Semi-Automatic,8,4-Wheel Drive,Standard SUV 4WD,8/1/2014,610,456,540
2015,Mercedes-Benz,Mercedes-Benz,GL 350 BLUETEC 4MATIC,3.0,6,Auto,19,26,22,Turbocharged,Automatic,7,4-Wheel Drive,Standard SUV 4WD,7/22/2014,533,391,469
2015,Mercedes-Benz,Mercedes-Benz,GL 450 4MATIC,3.0,6,Auto,17,21,19,Turbocharged,Automatic,7,4-Wheel Drive,Standard SUV 4WD,7/4/2014,526,423,480
2015,Mercedes-Benz,Mercedes-Benz,GL 550 4MATIC,4.7,8,Auto,13,18,15,Turbocharged,Automatic,7,4-Wheel Drive,Standard SUV 4WD,7/15/2014,660,498,587
2015,Mercedes-Benz,Mercedes-Benz,ML 350 4MATIC,3.5,6,Auto,17,22,19,Naturally Aspirated,Automatic,7,4-Wheel Drive,Standard SUV 4WD,7/15/2014,506,396,456
2015,Mercedes-Benz,Mercedes-Benz,ML 350 4MATIC,3.5,6,Auto,17,22,19,Naturally Aspirated,Automatic,7,4-Wheel Drive,Standard SUV 4WD,7/23/2014,506,396,456
2015,Mercedes-Benz,Mercedes-Benz,ML 400 4MATIC,3.0,6,Auto,18,22,20,Turbocharged,Automatic,7,4-Wheel Drive,Standard SUV 4WD,7/4/2014,496,403,454
2015,Volkswagen Group of,Volkswagen,Touareg,3.6,6,Auto,17,23,19,Naturally Aspirated,Semi-Automatic,8,All Wheel Drive,Standard SUV 4WD,8/1/2014,520,391,462
